problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
15600,Boss Battle,Boss Battle,211,5,False,1.5308,"[{'tagBOJ': 140, 'tagSA': 'game_theory'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
15601,Connect the Dots,Connect the Dots,3,0,False,1.0,[]
15602,Dunglish,Dunglish,42,8,False,1.6667,"[{'tagBOJ': 6, 'tagSA': 'combinatorics'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 136, 'tagSA': 'hash_set'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
15603,English Restaurant,English Restaurant,5,28,False,1.8,"[{'tagBOJ': 124, 'tagSA': 'math'}]"
15604,Factor-Free Tree,Factor-Free Tree,53,22,False,2.6981,"[{'tagBOJ': 24, 'tagSA': 'divide_and_conquer'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}, {'tagBOJ': 9, 'tagSA': 'primality_test'}, {'tagBOJ': 67, 'tagSA': 'sieve'}]"
15605,Glyph Recognition,Glyph Recognition,31,16,False,1.3871,"[{'tagBOJ': 12, 'tagSA': 'binary_search'}, {'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 56, 'tagSA': 'point_in_convex_polygon'}]"
15606,High Score,High Score,59,10,False,3.0169,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
15607,Installing Apps,Installing Apps,50,19,False,3.98,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
15608,Juggling Troupe,Juggling Troupe,20,23,False,1.85,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}]"
15609,Knockout Tournament,Knockout Tournament,31,14,False,1.5806,"[{'tagBOJ': 6, 'tagSA': 'combinatorics'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
15610,Abbey Courtyard,Abbey Courtyard,1881,2,False,1.3163,"[{'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
