problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
10700,Arctic Polar Explorer,Arctic Polar Explorer,4,18,False,2.75,"[{'tagBOJ': 97, 'tagSA': 'sorting'}]"
10701,PAPRIKA,PAPRIKA,38,5,False,1.3421,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
10702,NIKO,NIKO,26,11,False,1.2692,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 13, 'tagSA': 'bipartite_matching'}, {'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 137, 'tagSA': 'case_work'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
10703,유성,METEOR,483,10,False,4.3395,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
10704,KRATKI,KRATKI,32,16,False,2.1875,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 128, 'tagSA': 'constructive'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
10705,NEO,NEO,17,19,False,1.8824,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 71, 'tagSA': 'stack'}]"
10706,WTF,WTF,7,0,False,1.1429,[]
10707,수도요금,,6142,3,False,1.3237,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
10708,크리스마스 파티,,862,4,False,1.1473,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
10709,기상캐스터,,4013,6,False,1.3352,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
10710,실크로드,,165,11,False,1.6364,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
10711,모래성,,1117,14,False,3.2569,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
10712,財宝,,32,18,False,4.5938,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 73, 'tagSA': 'deque'}, {'tagBOJ': 46, 'tagSA': 'mitm'}, {'tagBOJ': 97, 'tagSA': 'sorting'}, {'tagBOJ': 80, 'tagSA': 'two_pointer'}]"
10713,기차 여행,,575,11,False,2.3287,"[{'tagBOJ': 139, 'tagSA': 'prefix_sum'}]"
10714,케이크 자르기 2,,348,14,False,1.8879,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
10715,JOI 공원,,217,15,False,2.0876,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
10716,코딩 대회,,59,23,False,1.9661,"[{'tagBOJ': 12, 'tagSA': 'binary_search'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 92, 'tagSA': 'dp_tree'}, {'tagBOJ': 170, 'tagSA': 'parametric_search'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
10717,성벽,,81,21,False,2.358,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 65, 'tagSA': 'segtree'}]"
10718,We love kriii,,180595,1,False,1.5329,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
10719,Baekjoon Database Management System,,49,12,False,2.6327,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
10720,Revenge of the ants 1,,23,21,False,4.3478,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 139, 'tagSA': 'prefix_sum'}]"
10721,Revenge of the ants 2,,19,23,False,3.8421,"[{'tagBOJ': 40, 'tagSA': 'kmp'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
10722,Binary Mobile Tree,,39,14,False,3.4103,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 92, 'tagSA': 'dp_tree'}, {'tagBOJ': 116, 'tagSA': 'physics'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
10723,판게아 1,,107,13,False,3.2897,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 49, 'tagSA': 'mst'}]"
10724,판게아 2,,68,26,False,6.5441,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 98, 'tagSA': 'link_cut_tree'}, {'tagBOJ': 49, 'tagSA': 'mst'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
10725,빛의 왕과 거울의 미로 1,,61,13,False,4.0656,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
