problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
11800,Tawla,Let’s Play Tawla,818,3,False,1.8655,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
11801,Feast Coins,Feast Coins,38,14,False,1.8158,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 148, 'tagSA': 'knapsack'}, {'tagBOJ': 59, 'tagSA': 'priority_queue'}]"
11802,Wedding Selfie,Wedding Selfie,6,0,False,3.6667,[]
11803,Connect the Cells,Connect the Cells,0,0,False,0.0,[]
11804,Bike Sharing,Bike Sharing,4,0,False,2.0,[]
11805,Special Christmas Tree,Special Christmas Tree,24,10,False,1.5833,[]
11806,Messed up Pictures,Messed up Pictures,9,0,False,3.6667,[]
11807,Equivalent Passwords,Equivalent Passwords,15,12,False,4.2667,"[{'tagBOJ': 5, 'tagSA': 'backtracking'}, {'tagBOJ': 14, 'tagSA': 'bitmask'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
11808,마리오와 사악한 키노피오,Mario and Evil Toad,80,22,False,4.4,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 92, 'tagSA': 'dp_tree'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
11809,YODA,YODA,228,6,False,1.4342,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
11810,HAN,HAN,43,8,False,2.4186,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
11811,데스스타,DEATHSTAR,475,8,False,1.3032,"[{'tagBOJ': 14, 'tagSA': 'bitmask'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
11812,K진 트리,CHEWBACCA,1191,13,False,3.7003,"[{'tagBOJ': 41, 'tagSA': 'lca'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
11813,GALAKSIJA,GALAKSIJA,39,20,False,2.4103,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 81, 'tagSA': 'disjoint_set'}, {'tagBOJ': 136, 'tagSA': 'hash_set'}, {'tagBOJ': 123, 'tagSA': 'offline_queries'}, {'tagBOJ': 169, 'tagSA': 'smaller_to_larger'}, {'tagBOJ': 120, 'tagSA': 'trees'}, {'tagBOJ': 74, 'tagSA': 'tree_set'}]"
11814,ENDOR,ENDOR,9,19,False,1.3333,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 25, 'tagSA': 'dp'}]"
11815,짝수? 홀수?,The Very Hard One,619,6,False,3.1599,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
11816,"8진수, 10진수, 16진수",,3233,4,False,1.3931,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 96, 'tagSA': 'parsing'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
11817,Robots and Oil Transportation System,Robots and Oil Transportation System,7,17,False,1.2857,"[{'tagBOJ': 4, 'tagSA': 'articulation'}, {'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
11818,Symmetry,Symmetry,0,0,False,0.0,[]
11819,The Shortest does not Mean the Simplest,The Shortest does not Mean the Simplest,301,10,False,3.0133,"[{'tagBOJ': 117, 'tagSA': 'arbitrary_precision'}, {'tagBOJ': 39, 'tagSA': 'exponentiation_by_squaring'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
11820,Watermelons of the Field of Wonder of the Fool's Land,Watermelons of the Field of Wonder of the Fool's Land,8,20,False,13.5,"[{'tagBOJ': 89, 'tagSA': 'cht'}]"
11821,Martian King,Martian King,1,0,False,1.0,[]
11822,Document,Document,42,5,False,1.381,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
11823,Frodo and the Monster,Frodo and the Monster,8,16,False,3.125,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
11824,Cache,Cache,2,0,False,3.0,[]
11825,T9,T9,0,0,False,0.0,[]
11826,Black-and-white Square,Black-and-white Square,21,8,False,1.9524,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
11827,King’s Walk,King’s Walk,1,0,False,1.0,[]
11828,High Jump,High Jump,0,0,False,0.0,[]
11829,Fans,Fans,1,0,False,1.0,[]
11830,Star triangles,Star triangles,29,11,False,1.1724,"[{'tagBOJ': 6, 'tagSA': 'combinatorics'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 136, 'tagSA': 'hash_set'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
11831,Hyper-minimum,Hyper-minimum,5,0,False,1.0,[]
11832,Energetic turtle,Energetic turtle,3,0,False,1.0,[]
11833,돌 무게 재기,Weighting stones,20,20,False,2.8,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 66, 'tagSA': 'lazyprop'}, {'tagBOJ': 65, 'tagSA': 'segtree'}]"
11834,홀짝,Odd-even,56,14,False,2.7679,"[{'tagBOJ': 117, 'tagSA': 'arbitrary_precision'}, {'tagBOJ': 12, 'tagSA': 'binary_search'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
