problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
9900,Small,Small,0,0,False,0.0,[]
9901,RNA,RNA,0,0,False,0.0,[]
9907,ID,ID,256,3,False,1.2891,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
9908,Carpet,Carpet,31,6,False,1.1613,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
9909,Cellular,Cellular,8,10,False,1.0,"[{'tagBOJ': 14, 'tagSA': 'bitmask'}, {'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
9910,Progress,Progress,12,10,False,1.25,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}]"
9911,ERP,ERP,6,14,False,3.6667,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
9912,Lexical,Lexical,15,9,False,1.2,"[{'tagBOJ': 6, 'tagSA': 'combinatorics'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
9913,Max,Max,178,4,False,1.073,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
9914,Kansas,Kansas,6,9,False,1.6667,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
9915,Cars,Cars,5,9,False,1.4,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
9916,Zeros,Zeros,137,4,False,1.3066,"[{'tagBOJ': 117, 'tagSA': 'arbitrary_precision'}, {'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
9917,Rank,Rank,6,10,False,1.0,"[{'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
9918,Cube,Cube,58,16,False,1.2069,"[{'tagBOJ': 137, 'tagSA': 'case_work'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
9919,Route,Route,27,5,False,1.2963,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
9920,Image,Image,18,9,False,1.0556,"[{'tagBOJ': 24, 'tagSA': 'divide_and_conquer'}, {'tagBOJ': 62, 'tagSA': 'recursion'}]"
9921,Coin,Coin,10,10,False,2.1,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
