problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
5800,성적 통계,Class Statistics,5384,6,False,1.8659,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
5801,Avoiding a disaster,Avoiding a disaster,19,8,False,2.6316,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 137, 'tagSA': 'case_work'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
5802,Roll-call in Woop Woop High,Roll-call in Woop Woop High,2,0,False,1.5,[]
5803,Difficult Routes,Difficult Routes,1,0,False,14.0,[]
5804,RealPhobia,RealPhobia,33,17,False,3.5455,"[{'tagBOJ': 26, 'tagSA': 'euclidean'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
5805,Insidious Branding,Insidious Branding,2,0,False,2.0,[]
5806,Help-or-else,Help-or-else,2,0,False,3.5,[]
5807,Pahom on Water,Pahom on Water,1,0,False,2.0,[]
5808,Detour Buster,Detour Buster,0,0,False,0.0,[]
5809,Oil Skimming,Oil Skimming,32,0,False,2.1875,[]
5810,Numbers Game,Numbers Game,1,0,False,6.0,[]
5811,낙하산 고리들,,37,24,False,5.4324,"[{'tagBOJ': 137, 'tagSA': 'case_work'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 81, 'tagSA': 'disjoint_set'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
5812,크래이피쉬 글쓰는 기계,,117,19,False,2.8034,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 84, 'tagSA': 'sparse_table'}]"
5813,이상적인 도시,,115,24,False,2.1652,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 92, 'tagSA': 'dp_tree'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
5814,마상시합 토너먼트,,59,22,False,4.9492,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 66, 'tagSA': 'lazyprop'}, {'tagBOJ': 41, 'tagSA': 'lca'}, {'tagBOJ': 65, 'tagSA': 'segtree'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
5815,HIPERPROSTOR,HIPERPROSTOR,15,20,False,3.6667,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
5816,ROTACIJE,ROTACIJE,2,22,False,1.5,"[{'tagBOJ': 128, 'tagSA': 'constructive'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
5817,고통받는 난쟁이들,SNJEGULJICA,166,17,False,2.3976,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 65, 'tagSA': 'segtree'}]"
5818,SPIJUNI,SPIJUNI,57,14,False,1.4035,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 49, 'tagSA': 'mst'}]"
5819,열대 식물원,,34,22,False,2.6176,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
5820,경주,,547,22,False,4.819,"[{'tagBOJ': 188, 'tagSA': 'centroid'}, {'tagBOJ': 18, 'tagSA': 'centroid_decomposition'}, {'tagBOJ': 24, 'tagSA': 'divide_and_conquer'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
