problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
3500,Flights,Flights,1,0,False,3.0,[]
3501,최대공약수 맞추기 게임,GCD Guessing Game,48,19,False,2.1458,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
3502,Huzita Axiom 6,Huzita Axiom 6,0,0,False,0.0,[]
3503,Interactive Permutation Guessing,Interactive Permutation Guessing,13,18,False,3.6923,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 115, 'tagSA': 'randomization'}]"
3504,Journey,Journey,0,0,False,0.0,[]
3505,Kingdom Roadmap,Kingdom Roadmap,34,19,False,1.8824,"[{'tagBOJ': 128, 'tagSA': 'constructive'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
3506,Lanes,Lanes,1,0,False,27.0,[]
3507,Automated Telephone Exchange,Automated Telephone Exchange,679,3,False,1.2563,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
3508,Black Square,Black Square,17,11,False,4.0588,"[{'tagBOJ': 137, 'tagSA': 'case_work'}]"
3509,Cube Coloring,Cube Coloring,2,0,False,2.0,[]
3510,Dice,Dice,16,8,False,1.125,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 177, 'tagSA': 'probability'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
3511,Electrification,Electrification,0,0,False,0.0,[]
3512,Flat,Flat,370,3,False,1.5162,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
3513,Galaxy Interconnection,Galaxy Interconnection,1,16,False,1.0,"[{'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
3514,High security,High security,1,0,False,2.0,[]
3515,Immediate Delivery,Immediate Delivery,12,22,False,3.5,"[{'tagBOJ': 14, 'tagSA': 'bitmask'}, {'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 87, 'tagSA': 'dp_bitfield'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}, {'tagBOJ': 138, 'tagSA': 'tsp'}]"
3516,John’s Inversions,John’s Inversions,34,16,False,1.7353,"[{'tagBOJ': 161, 'tagSA': 'coordinate_compression'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 65, 'tagSA': 'segtree'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
3517,Kids Like Cakes,Kids Like Cakes,0,0,False,0.0,[]
3518,공백왕 빈-칸,Alignment of Code,124,7,False,3.1532,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 96, 'tagSA': 'parsing'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
3519,계산왕 연산군,Binary Operation,5,0,False,1.2,[]
3520,Cactus Revolution,Cactus Revolution,7,25,False,2.1429,"[{'tagBOJ': 143, 'tagSA': 'cactus'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
3521,Dome of Circus,Dome of Circus,13,12,False,1.3846,"[{'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 101, 'tagSA': 'ternary_search'}]"
3522,Evacuation Plan,Evacuation Plan,16,14,False,6.9375,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
3523,Factorial Simplification,Factorial Simplification,16,12,False,3.0,"[{'tagBOJ': 124, 'tagSA': 'math'}]"
3525,Hands of Poker,Hands of Poker,13,19,False,2.3077,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
3526,이상적인 경로,Ideal Path,51,16,False,6.0,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
3527,Jungle Outpost,Jungle Outpost,54,25,False,4.5741,"[{'tagBOJ': 12, 'tagSA': 'binary_search'}, {'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 190, 'tagSA': 'half_plane_intersection'}, {'tagBOJ': 170, 'tagSA': 'parametric_search'}]"
3528,K-Graph Oddity,K-Graph Oddity,16,18,False,1.5625,"[{'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
3529,Alien Communication Masterclass,Alien Communication Masterclass,20,12,False,1.85,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 128, 'tagSA': 'constructive'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
3530,Bug2,Bug2,0,0,False,0.0,[]
3531,Commuting Functions,Commuting Functions,6,19,False,3.0,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 171, 'tagSA': 'permutation_cycle_decomposition'}]"
3532,Defense of a Kingdom,Defense of a Kingdom,22,7,False,3.2727,"[{'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
3533,Explicit Formula,Explicit Formula,339,3,False,1.6755,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
3534,Frames,Frames,8,12,False,1.75,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 100, 'tagSA': 'geometry'}]"
3535,Gadgets Factory,Gadgets Factory,1,24,False,4.0,[]
