problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
25700,Infectious Disease,Infectious Disease,0,0,False,0.0,[]
25701,Positive String,Positive String,1,0,False,1.0,[]
25702,DFS,DFS,1,0,False,1.0,[]
25703,포인터 공부,,1399,3,False,1.8921,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
25704,출석 이벤트,,1652,2,False,2.5678,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
25705,돌림판 문자열,,227,5,False,1.9119,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
25706,자전거 묘기,,426,8,False,1.5235,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
25707,팔찌 만들기,,514,6,False,1.3405,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
25708,만남의 광장,,136,10,False,1.7353,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 139, 'tagSA': 'prefix_sum'}]"
25709,1 빼기,,298,8,False,1.8658,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
25710,점수 계산,,217,9,False,2.9217,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 189, 'tagSA': 'pigeonhole_principle'}]"
25711,인경산,,120,11,False,1.5583,"[{'tagBOJ': 139, 'tagSA': 'prefix_sum'}]"
25712,인경강,,67,12,False,1.8657,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 102, 'tagSA': 'implementation'}]"
25713,괴도 인하,,72,16,False,2.3472,"[{'tagBOJ': 25, 'tagSA': 'dp'}]"
25714,점프 쇼다운,,39,16,False,1.2308,"[{'tagBOJ': 6, 'tagSA': 'combinatorics'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 164, 'tagSA': 'modular_multiplicative_inverse'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
25715,Puzzle: X-Sums Sudoku,Puzzle: X-Sums Sudoku,1,0,False,1.0,[]
25716,Puzzle: Patrick's Parabox,Puzzle: Patrick's Parabox,0,0,False,0.0,[]
25717,Puzzle: Hearthstone,Puzzle: Hearthstone,0,0,False,0.0,[]
