problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
27000,Skiing,Skiing,9,12,False,4.0,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
27001,Bovine Birthday,Bovine Birthday,43,5,False,1.3721,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
27002,Max Factor,Max Factor,50,6,False,2.04,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}, {'tagBOJ': 9, 'tagSA': 'primality_test'}]"
27003,Around the world,Around the world,0,0,False,0.0,[]
27004,Waves,Waves,1,18,False,3.0,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
27005,Navigating the City,Navigating the City,14,12,False,1.4286,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
27006,Space Elevator,Space Elevator,9,13,False,1.4444,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 148, 'tagSA': 'knapsack'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
27007,Yogurt factory,Yogurt factory,12,10,False,1.25,"[{'tagBOJ': 109, 'tagSA': 'ad_hoc'}, {'tagBOJ': 33, 'tagSA': 'greedy'}]"
27008,Checking an Alibi,Checking an Alibi,36,11,False,1.6111,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
27009,Out of Hay,Out of Hay,44,12,False,1.2045,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 49, 'tagSA': 'mst'}]"
27010,Secret Milking Machine,Secret Milking Machine,2,0,False,3.5,[]
27011,Part Acquisition,Part Acquisition,7,12,False,2.7143,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
27012,Feed Accounting,Feed Accounting,12,9,False,1.5833,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 139, 'tagSA': 'prefix_sum'}, {'tagBOJ': 71, 'tagSA': 'stack'}]"
27013,Watchcow,Watchcow,5,17,False,3.6,"[{'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 93, 'tagSA': 'eulerian_path'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
27014,Cube Stacking,Cube Stacking,7,14,False,2.2857,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 81, 'tagSA': 'disjoint_set'}]"
27015,Turning in Homework,Turning in Homework,3,20,False,3.0,"[{'tagBOJ': 12, 'tagSA': 'binary_search'}, {'tagBOJ': 25, 'tagSA': 'dp'}]"
27016,Moo University - Team Tryouts,Moo University - Team Tryouts,4,0,False,2.0,[]
27017,Moo University - Emergency Pizza Order,Moo University - Emergency Pizza Order,0,0,False,0.0,[]
27018,Moo University - Financial Aid,Moo University - Financial Aid,2,0,False,1.0,[]
27019,Lying Livestock,Lying Livestock,1,0,False,1.0,[]
27020,Special Serial Numbers,Special Serial Numbers,1,0,False,1.0,[]
27021,Paranoid Cows,Paranoid Cows,1,0,False,1.0,[]
27022,Cow Parade,Cow Parade,3,0,False,1.3333,[]
27023,Exploration Teams,Exploration Teams,3,0,False,1.0,[]
27024,Fence Height,Fence Height,25,6,False,1.76,"[{'tagBOJ': 68, 'tagSA': 'sliding_window'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
27025,Morning Exercises,Morning Exercises,3,0,False,1.0,[]
27026,Navigation Nightmare,Navigation Nightmare,2,14,False,1.5,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 81, 'tagSA': 'disjoint_set'}, {'tagBOJ': 123, 'tagSA': 'offline_queries'}]"
27027,Cow Marathon,Cow Marathon,1,0,False,1.0,[]
27028,Distance Queries,Distance Queries,2,16,False,3.0,"[{'tagBOJ': 41, 'tagSA': 'lca'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
27029,Distance Statistics,Distance Statistics,1,22,False,1.0,"[{'tagBOJ': 188, 'tagSA': 'centroid'}, {'tagBOJ': 18, 'tagSA': 'centroid_decomposition'}, {'tagBOJ': 24, 'tagSA': 'divide_and_conquer'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
27030,Breeding,Breeding,9,11,False,1.7778,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 136, 'tagSA': 'hash_set'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
27031,The Big Game,The Big Game,3,12,False,3.3333,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 139, 'tagSA': 'prefix_sum'}]"
27032,Farmer John's View,Farmer John's View,1,0,False,1.0,[]
27033,Pesky Parentheses,Pesky Parentheses,2,10,False,1.5,"[{'tagBOJ': 5, 'tagSA': 'backtracking'}]"
27034,Cow Word Games,Cow Word Games,4,8,False,1.5,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
27035,Bovine Ballroom Dancing,Bovine Ballroom Dancing,37,6,False,1.0811,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
27036,Automatic Fence Gate,Automatic Fence Gate,9,7,False,4.6667,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 96, 'tagSA': 'parsing'}, {'tagBOJ': 141, 'tagSA': 'simulation'}, {'tagBOJ': 97, 'tagSA': 'sorting'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
27037,The Middle Squares,The Middle Squares,38,5,False,1.9474,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
27038,Elite Eating,Elite Eating,7,13,False,1.2857,"[{'tagBOJ': 148, 'tagSA': 'knapsack'}]"
27039,Sweet Butter,Sweet Butter,27,12,False,1.3704,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 31, 'tagSA': 'floyd_warshall'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
27040,Golf,Golf,9,13,False,5.7778,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
27041,Leapcow,Leapcow,32,6,False,1.25,"[{'tagBOJ': 33, 'tagSA': 'greedy'}]"
27042,Bonbons,Bonbons,24,7,False,1.25,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 73, 'tagSA': 'deque'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 72, 'tagSA': 'queue'}]"
27043,Cow Exhibition,Cow Exhibition,8,13,False,1.625,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 148, 'tagSA': 'knapsack'}]"
27044,Milking Grid,Milking Grid,1,0,False,1.0,[]
27045,Popular Cows,Popular Cows,33,19,False,1.8182,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 76, 'tagSA': 'scc'}]"
