problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
14900,트리 방문,,1,0,False,2.0,[]
14901,좋은 경로의 세 쌍,,3,24,False,2.0,"[{'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 92, 'tagSA': 'dp_tree'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
14902,트리 분해,,0,0,False,0.0,[]
14904,이동하기 2,,64,19,False,2.0313,"[{'tagBOJ': 45, 'tagSA': 'flow'}, {'tagBOJ': 48, 'tagSA': 'mcmf'}]"
14905,소수 4개의 합,,232,13,False,3.5086,"[{'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}, {'tagBOJ': 9, 'tagSA': 'primality_test'}, {'tagBOJ': 67, 'tagSA': 'sieve'}]"
14906,스러피,,195,12,False,2.6051,"[{'tagBOJ': 62, 'tagSA': 'recursion'}, {'tagBOJ': 63, 'tagSA': 'regex'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
14907,프로젝트 스케줄링,,224,14,False,2.8304,"[{'tagBOJ': 213, 'tagSA': 'dag'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 25, 'tagSA': 'dp'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 78, 'tagSA': 'topological_sorting'}]"
14908,구두 수선공,,500,15,False,2.034,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
14909,양수 개수 세기,,2039,3,False,1.3055,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
14910,오르막,,1566,4,False,1.6852,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
14911,궁합 쌍 찾기,,338,7,False,3.216,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 136, 'tagSA': 'hash_set'}, {'tagBOJ': 97, 'tagSA': 'sorting'}]"
14912,숫자 빈도수,,2372,6,False,1.2407,"[{'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
14913,등차수열에서 항 번호 찾기,,1092,3,False,2.8516,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
14914,사과와 바나나 나눠주기,,846,4,False,1.3262,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
