problemId,titleKo,titleEn,acceptedUserCount,level,sprout,averageTries,tags
10300,Goldbach Partition,Goldbach Partition,25,10,False,1.12,[]
10301,Cookie Farm,Cookie Farm,0,0,False,0.0,[]
10302,การแบ่งพื้นที่แบบบันไดวน,,3,10,False,1.6667,[]
10303,Headshot,Headshot,2,6,False,1.0,"[{'tagBOJ': 124, 'tagSA': 'math'}]"
10304,Golden Khon Kaen,Golden Khon Kaen,22,0,False,1.4091,[]
10305,Maximal Sum,Maximal Sum,2,0,False,1.0,[]
10306,Radix 32,Radix 32,5,0,False,1.0,[]
10307,Van Gogh,,0,0,False,0.0,[]
10308,Two’s Network,,0,0,False,0.0,[]
10309,Kolonie,Kolonie,4,0,False,2.25,[]
10310,Most,Most,11,15,False,1.8182,"[{'tagBOJ': 33, 'tagSA': 'greedy'}]"
10311,Stavitel,Stavitel,12,12,False,1.4167,"[{'tagBOJ': 33, 'tagSA': 'greedy'}]"
10312,Lodê,Lodê,145,4,False,1.1793,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
10313,Direct Visibility,Direct Visibility,1,0,False,4.0,[]
10314,Karel the Robot,Karel the Robot,9,13,False,4.2222,"[{'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
10315,More or Less Accurate,More or Less Accurate,7,9,False,2.5714,"[{'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
10316,Self-Intersecting Path,Self-Intersecting Path,6,0,False,2.3333,[]
10317,Lengthy Traveling Salesman,Lengthy Traveling Salesman,1,0,False,2.0,[]
10318,Picture Validator,Picture Validator,2,0,False,2.5,[]
10319,좀비 아포칼립스,Avoiding the Apocalypse,201,21,False,2.6368,"[{'tagBOJ': 45, 'tagSA': 'flow'}]"
10320,Button Bashing,Button Bashing,48,9,False,2.9583,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}]"
10321,요새 건설,Citadel Construction,119,20,False,2.8235,"[{'tagBOJ': 20, 'tagSA': 'convex_hull'}, {'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 101, 'tagSA': 'ternary_search'}, {'tagBOJ': 80, 'tagSA': 'two_pointer'}]"
10322,Dropping Directions,Dropping Directions,16,16,False,1.25,"[{'tagBOJ': 7, 'tagSA': 'graphs'}]"
10323,Excellent Engineers,Excellent Engineers,19,19,False,1.2105,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 65, 'tagSA': 'segtree'}]"
10324,Floating Formation,Floating Formation,14,20,False,2.3571,"[{'tagBOJ': 126, 'tagSA': 'bfs'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 127, 'tagSA': 'dfs'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 11, 'tagSA': 'graph_traversal'}, {'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 66, 'tagSA': 'lazyprop'}, {'tagBOJ': 65, 'tagSA': 'segtree'}, {'tagBOJ': 120, 'tagSA': 'trees'}]"
10325,Growling Gears,Growling Gears,58,11,False,1.431,"[{'tagBOJ': 124, 'tagSA': 'math'}]"
10326,Highway Hassle,Highway Hassle,6,16,False,2.3333,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
10327,피보나치 문제해결전략,Interesting Integers,157,18,False,2.0828,"[{'tagBOJ': 27, 'tagSA': 'extended_euclidean'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 95, 'tagSA': 'number_theory'}]"
10328,Jury Jeopardy,Jury Jeopardy,40,7,False,1.8,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 141, 'tagSA': 'simulation'}]"
10329,Key to Knowledge,Key to Knowledge,28,19,False,1.8571,"[{'tagBOJ': 129, 'tagSA': 'bidirectional_search'}, {'tagBOJ': 125, 'tagSA': 'bruteforcing'}, {'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 46, 'tagSA': 'mitm'}, {'tagBOJ': 74, 'tagSA': 'tree_set'}]"
10330,비트 문자열 재배열하기,Bit String Reordering,130,11,False,1.5077,"[{'tagBOJ': 33, 'tagSA': 'greedy'}]"
10331,Miscalculation,Miscalculation,131,9,False,1.5344,"[{'tagBOJ': 121, 'tagSA': 'arithmetic'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 96, 'tagSA': 'parsing'}, {'tagBOJ': 158, 'tagSA': 'string'}]"
10332,Shopping,Shopping,68,10,False,1.4265,"[{'tagBOJ': 33, 'tagSA': 'greedy'}, {'tagBOJ': 97, 'tagSA': 'sorting'}, {'tagBOJ': 106, 'tagSA': 'sweeping'}]"
10333,Space Golf,Space Golf,32,17,False,1.7813,"[{'tagBOJ': 111, 'tagSA': 'calculus'}, {'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 124, 'tagSA': 'math'}]"
10334,Automotive Navigation,Automotive Navigation,23,19,False,3.1304,"[{'tagBOJ': 102, 'tagSA': 'implementation'}]"
10335,There is No Alternative,There is No Alternative,69,16,False,2.3913,"[{'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 49, 'tagSA': 'mst'}]"
10336,Flipping Parentheses,Flipping Parentheses,33,19,False,1.697,"[{'tagBOJ': 175, 'tagSA': 'data_structures'}, {'tagBOJ': 65, 'tagSA': 'segtree'}]"
10337,Cornering at Poles,Cornering at Poles,14,25,False,3.5714,"[{'tagBOJ': 22, 'tagSA': 'dijkstra'}, {'tagBOJ': 100, 'tagSA': 'geometry'}, {'tagBOJ': 7, 'tagSA': 'graphs'}, {'tagBOJ': 102, 'tagSA': 'implementation'}, {'tagBOJ': 42, 'tagSA': 'line_intersection'}, {'tagBOJ': 124, 'tagSA': 'math'}, {'tagBOJ': 215, 'tagSA': 'shortest_path'}]"
10338,Sweet War,Sweet War,23,22,False,1.7826,[]
10339,Exhibition,Exhibition,4,26,False,4.75,[]
